"ID","Banda","nm","Reflectance","Repeticiones"
"Asys_nofloracion(SC)","NIR",758,0.517,11
"Asys_nofloracion(SC)","NIR",758,0.578,12
"Asys_nofloracion(SC)","NIR",758,0.581,13
"Asys_nofloracion(SC)","NIR",758,0.605,14
"Asys_nofloracion(SC)","NIR",758,0.586,15
"Asys_nofloracion(SC)","NIR",758,0.668,16
"Asys_nofloracion(SC)","NIR",758,0.51,17
"Asys_nofloracion(SC)","NIR",758,0.501,18
"Asys_nofloracion(SC)","NIR",758,0.424,19
"Asys_nofloracion(SC)","NIR",758,0.429,20
"Asys_nofloracion(SC)","NIR",759,0.322,1
"Asys_nofloracion(SC)","NIR",759,0.41,2
"Asys_nofloracion(SC)","NIR",759,0.32,3
"Asys_nofloracion(SC)","NIR",759,0.384,4
"Asys_nofloracion(SC)","NIR",759,0.323,5
"Asys_nofloracion(SC)","NIR",759,0.431,6
"Asys_nofloracion(SC)","NIR",759,0.274,7
"Asys_nofloracion(SC)","NIR",759,0.287,8
"Asys_nofloracion(SC)","NIR",759,0.436,9
"Asys_nofloracion(SC)","NIR",759,0.415,10
"Asys_nofloracion(SC)","NIR",759,0.517,11
"Asys_nofloracion(SC)","NIR",759,0.577,12
"Asys_nofloracion(SC)","NIR",759,0.584,13
"Asys_nofloracion(SC)","NIR",759,0.603,14
"Asys_nofloracion(SC)","NIR",759,0.59,15
"Asys_nofloracion(SC)","NIR",759,0.673,16
"Asys_nofloracion(SC)","NIR",759,0.512,17
"Asys_nofloracion(SC)","NIR",759,0.506,18
"Asys_nofloracion(SC)","NIR",759,0.429,19
"Asys_nofloracion(SC)","NIR",759,0.433,20
"Asys_nofloracion(SC)","NIR",760,0.317,1
"Asys_nofloracion(SC)","NIR",760,0.406,2
"Asys_nofloracion(SC)","NIR",760,0.316,3
"Asys_nofloracion(SC)","NIR",760,0.378,4
"Asys_nofloracion(SC)","NIR",760,0.321,5
"Asys_nofloracion(SC)","NIR",760,0.425,6
"Asys_nofloracion(SC)","NIR",760,0.271,7
"Asys_nofloracion(SC)","NIR",760,0.285,8
"Asys_nofloracion(SC)","NIR",760,0.428,9
"Asys_nofloracion(SC)","NIR",760,0.408,10
"Asys_nofloracion(SC)","NIR",760,0.516,11
"Asys_nofloracion(SC)","NIR",760,0.576,12
"Asys_nofloracion(SC)","NIR",760,0.588,13
"Asys_nofloracion(SC)","NIR",760,0.6,14
"Asys_nofloracion(SC)","NIR",760,0.594,15
"Asys_nofloracion(SC)","NIR",760,0.677,16
"Asys_nofloracion(SC)","NIR",760,0.515,17
"Asys_nofloracion(SC)","NIR",760,0.512,18
"Asys_nofloracion(SC)","NIR",760,0.433,19
"Asys_nofloracion(SC)","NIR",760,0.436,20
"Asys_nofloracion(SC)","NIR",761,0.315,1
"Asys_nofloracion(SC)","NIR",761,0.404,2
"Asys_nofloracion(SC)","NIR",761,0.313,3
"Asys_nofloracion(SC)","NIR",761,0.375,4
"Asys_nofloracion(SC)","NIR",761,0.32,5
"Asys_nofloracion(SC)","NIR",761,0.423,6
"Asys_nofloracion(SC)","NIR",761,0.269,7
"Asys_nofloracion(SC)","NIR",761,0.284,8
"Asys_nofloracion(SC)","NIR",761,0.425,9
"Asys_nofloracion(SC)","NIR",761,0.405,10
"Asys_nofloracion(SC)","NIR",761,0.515,11
"Asys_nofloracion(SC)","NIR",761,0.576,12
"Asys_nofloracion(SC)","NIR",761,0.59,13
"Asys_nofloracion(SC)","NIR",761,0.599,14
"Asys_nofloracion(SC)","NIR",761,0.595,15
"Asys_nofloracion(SC)","NIR",761,0.679,16
"Asys_nofloracion(SC)","NIR",761,0.516,17
"Asys_nofloracion(SC)","NIR",761,0.514,18
