"ID","Banda","nm","Reflectance","Repeticiones"
"Asys_floracion(SC)","Red_edge",723,0.295,2
"Asys_floracion(SC)","Red_edge",723,0.308,3
"Asys_floracion(SC)","Red_edge",723,0.269,4
"Asys_floracion(SC)","Red_edge",723,0.204,5
"Asys_floracion(SC)","Red_edge",723,0.228,6
"Asys_floracion(SC)","Red_edge",723,0.224,7
"Asys_floracion(SC)","Red_edge",723,0.286,8
"Asys_floracion(SC)","Red_edge",723,0.38,9
"Asys_floracion(SC)","Red_edge",723,0.372,10
"Asys_floracion(SC)","Red_edge",723,0.339,11
"Asys_floracion(SC)","Red_edge",723,0.403,12
"Asys_floracion(SC)","Red_edge",723,0.478,13
"Asys_floracion(SC)","Red_edge",723,0.353,14
"Asys_floracion(SC)","Red_edge",723,0.329,15
"Asys_floracion(SC)","Red_edge",723,0.325,16
"Asys_floracion(SC)","Red_edge",723,0.286,17
"Asys_floracion(SC)","Red_edge",723,0.309,18
"Asys_floracion(SC)","Red_edge",723,0.265,19
"Asys_floracion(SC)","Red_edge",723,0.289,20
"Asys_floracion(SC)","Red_edge",724,0.392,1
"Asys_floracion(SC)","Red_edge",724,0.308,2
"Asys_floracion(SC)","Red_edge",724,0.317,3
"Asys_floracion(SC)","Red_edge",724,0.277,4
"Asys_floracion(SC)","Red_edge",724,0.212,5
"Asys_floracion(SC)","Red_edge",724,0.236,6
"Asys_floracion(SC)","Red_edge",724,0.232,7
"Asys_floracion(SC)","Red_edge",724,0.296,8
"Asys_floracion(SC)","Red_edge",724,0.392,9
"Asys_floracion(SC)","Red_edge",724,0.385,10
"Asys_floracion(SC)","Red_edge",724,0.352,11
"Asys_floracion(SC)","Red_edge",724,0.418,12
"Asys_floracion(SC)","Red_edge",724,0.492,13
"Asys_floracion(SC)","Red_edge",724,0.367,14
"Asys_floracion(SC)","Red_edge",724,0.34,15
"Asys_floracion(SC)","Red_edge",724,0.336,16
"Asys_floracion(SC)","Red_edge",724,0.296,17
"Asys_floracion(SC)","Red_edge",724,0.319,18
"Asys_floracion(SC)","Red_edge",724,0.274,19
"Asys_floracion(SC)","Red_edge",724,0.3,20
"Asys_floracion(SC)","Red_edge",725,0.404,1
"Asys_floracion(SC)","Red_edge",725,0.319,2
"Asys_floracion(SC)","Red_edge",725,0.327,3
"Asys_floracion(SC)","Red_edge",725,0.286,4
"Asys_floracion(SC)","Red_edge",725,0.219,5
"Asys_floracion(SC)","Red_edge",725,0.245,6
"Asys_floracion(SC)","Red_edge",725,0.241,7
"Asys_floracion(SC)","Red_edge",725,0.306,8
"Asys_floracion(SC)","Red_edge",725,0.405,9
"Asys_floracion(SC)","Red_edge",725,0.397,10
"Asys_floracion(SC)","Red_edge",725,0.363,11
"Asys_floracion(SC)","Red_edge",725,0.432,12
"Asys_floracion(SC)","Red_edge",725,0.506,13
"Asys_floracion(SC)","Red_edge",725,0.38,14
"Asys_floracion(SC)","Red_edge",725,0.352,15
